sentenceId,raw_text,aspectTerms,aspectCategories
4547,"áo phù hợp với giá tiền, màu đẹp chất cũng ok giá cũng phải chăng. sz chuẩn bla bla blaa..,,,.","[{'term': 'chất cũng ok', 'polarity': 'positive'}, {'term': 'giá cũng phải chăng', 'polarity': 'positive'}, {'term': 'áo phù hợp với giá tiền', 'polarity': 'positive'}, {'term': 'màu đẹp', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}]"
2412,"sản phẩm tốt,chất lượng tuyệt vời.đóng gói đẹp,thời gian giao hàng nhanh chóng.sản phẩm sử dụng tốt chưa có khuyết điểm gì để chê sẽ sử dụng thời gian rồi fedback lại sau.thật tuyệt khi tìm đc sản phẩm ưng ý và phù hợp với nhu cầu cá nhân","[{'term': 'sản phẩm tốt,chất lượng tuyệt vời', 'polarity': 'positive'}, {'term': 'đóng gói đẹp,thời gian giao hàng nhanh chóng', 'polarity': 'positive'}, {'term': 'sản phẩm sử dụng tốt chưa có khuyết điểm gì để chê sẽ sử dụng thời gian rồi fedback lại sau.thật tuyệt khi tìm đc sản phẩm ưng ý và phù hợp với nhu cầu cá nhân', 'polarity': 'positive'}]","[{'category': 'General', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
1394,"shop đóng gói và giao hàng siêu nhanh, áo nhận được chất đẹp và mát nữa, ko thua kém áo hàng hiệu. nên mua nhé mọi người. mua được giá sale hời nữa","[{'term': 'áo nhận được chất đẹp và mát nữa, ko thua kém áo hàng hiệu', 'polarity': 'positive'}, {'term': 'mua được giá sale hời nữa', 'polarity': 'positive'}, {'term': 'shop đóng gói và giao hàng siêu nhanh', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
2620,"màu sắc:đẹp chất liệu:mỏng đúng với mô tả:đúng giao hàng nhanh, đóng gói đẹp. mặc rất thoáng và mát","[{'term': 'mặc rất thoáng và mát', 'polarity': 'positive'}, {'term': 'màu sắc:đẹp', 'polarity': 'positive'}, {'term': 'giao hàng nhanh, đóng gói đẹp', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
3934,mình cao m63 mặc size xxl mà như size m í:(( dáng ống tay áo vừa ngắn vừa xấu làm vai bị to ra được cái chất vải dày dặn không có chỉ thừa với giá này thì cũng không đòi hỏi nhiều mọi người cân nhắc trước khi mua nha:<,"[{'term': 'được cái chất vải dày dặn', 'polarity': 'positive'}, {'term': 'không có chỉ thừa', 'polarity': 'negative'}, {'term': 'với giá này thì cũng không đòi hỏi nhiều mọi người cân nhắc trước khi mua nha', 'polarity': 'neutral'}, {'term': 'mình cao m63 mặc size xxl mà như size m í:(( dáng ống tay áo vừa ngắn vừa xấu làm vai bị to ra', 'polarity': 'negative'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'negative'}, {'category': 'Price', 'polarity': 'neutral'}, {'category': 'Design', 'polarity': 'negative'}]"
5989,Màu sắc:đẹp in hình sắc nét Chất liệu:dày dặn hợp với giá tiền Áo đẹp giao hàng nhanh,"[{'term': 'Chất liệu:dày dặn', 'polarity': 'positive'}, {'term': 'hợp với giá tiền', 'polarity': 'positive'}, {'term': 'Áo đẹp', 'polarity': 'positive'}, {'term': 'giao hàng nhanh', 'polarity': 'positive'}, {'term': 'Màu sắc:đẹp in hình sắc nét', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}]"
5323,chồng mình mặc rất vừa. áo mát. phom chuẩn. munhf sẽ quay lại ủng hộ shop. hình ảnh mang tính chất nhận xu.,"[{'term': 'áo mát', 'polarity': 'positive'}, {'term': 'chồng mình mặc rất vừa', 'polarity': 'positive'}, {'term': 'phom chuẩn', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}]"
4705,áo vải hơi mỏng nm với giá tiền v chỉ v thui điểm cộng có giấy thơm,"[{'term': 'áo vải hơi mỏng nm', 'polarity': 'negative'}, {'term': 'với giá tiền v chỉ v thui', 'polarity': 'neutral'}, {'term': 'điểm cộng có giấy thơm', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'negative'}, {'category': 'Price', 'polarity': 'neutral'}, {'category': 'Service', 'polarity': 'positive'}]"
6469,Màu sắc:hồng Đúng với mô tả:đúng với mô tả Giao nhanh đóng gói cẩn thận chất liệu oke và giá rất oke,"[{'term': 'Giao nhanh đóng gói cẩn thận', 'polarity': 'positive'}, {'term': 'chất liệu oke', 'polarity': 'positive'}, {'term': 'giá rất oke', 'polarity': 'positive'}]","[{'category': 'Service', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}]"
6574,"Sản phẩm đẹp, chất lượng tốt, giống với mô tả, giao hàng nhanh, giá tiền phù hợp, nên mua nha mọi người! Ảnh chỉ mang tính chất nhận xu","[{'term': 'Sản phẩm đẹp, chất lượng tốt, giống với mô tả', 'polarity': 'positive'}, {'term': 'giao hàng nhanh', 'polarity': 'positive'}, {'term': 'giá tiền phù hợp', 'polarity': 'positive'}]","[{'category': 'General', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}]"
516,"vải mang mát, mang rất thoải mái shop luôn đóng gói kĩ càng chu đáo","[{'term': 'vải mang mát', 'polarity': 'positive'}, {'term': 'mang rất thoải mái', 'polarity': 'positive'}, {'term': 'shop luôn đóng gói kĩ càng chu đáo', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
1166,"sản phẩm chất lượng ok lắm ạ, vải mịn êm ái, giao hàng nhanh nữa shop quá uy tín,mình sẽ ủng hộ tiếp cám ơn shop.","[{'term': 'vải mịn êm ái', 'polarity': 'positive'}, {'term': 'giao hàng nhanh nữa shop quá uy tín,mình sẽ ủng hộ tiếp cám ơn shop.', 'polarity': 'positive'}, {'term': 'sản phẩm chất lượng ok lắm', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
4616,"áo đẹp lắm luôn, vải nhẹ thoáng, thích nhất phần cổ áo, shop đóng gói cẩn thận, sẽ tiếp tục ủng hộ shop","[{'term': 'vải nhẹ thoáng', 'polarity': 'positive'}, {'term': 'thích nhất phần cổ áo', 'polarity': 'positive'}, {'term': 'shop đóng gói cẩn thận, sẽ tiếp tục ủng hộ shop', 'polarity': 'positive'}, {'term': 'áo đẹp lắm luôn', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
5214,"áo đẹp, phù hợp với giá tiền nha mn. mình 1m67, nặng 63kg, shop tư vấn size l vừa đẹp luôn. mặc vừa ng thoải mái, k ôm. nhưng có lẽ mình cao thêm chút nữa thì mặc sẽ bao đẹp hơn ","[{'term': 'mình 1m67, nặng 63kg, shop tư vấn size l vừa đẹp luôn. mặc vừa ng thoải mái, k ôm. nhưng có lẽ mình cao thêm chút nữa thì mặc sẽ bao đẹp hơn', 'polarity': 'positive'}, {'term': 'phù hợp với giá tiền nha mn', 'polarity': 'positive'}, {'term': 'áo đẹp', 'polarity': 'positive'}]","[{'category': 'Design', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
3341,"chất liệu vải tốt, màu đẹp, đã mua loại áo này màu đen cùng size nên chất lượng & cảm nhận sử dụng không gặp vấn đề. có điểm không hài lòng ở logo áo, hình minh họa & logo shop vẫn như cũ nhưng đợt áo này lại dùng logo mới (đổi chữ a thành v úp ngược), inbox hỏi mới biết. ý kiến cá nhân thì logo này không đẹp bằng logo cũ, nhưng mà shop nhớ cập nhật hình lại nhé. đóng gói cẩn thận.","[{'term': 'chất liệu vải tốt', 'polarity': 'positive'}, {'term': 'có điểm không hài lòng ở logo áo, hình minh họa & logo shop vẫn như cũ nhưng đợt áo này lại dùng logo mới (đổi chữ a thành v úp ngược), inbox hỏi mới biết. ý kiến cá nhân thì logo này không đẹp bằng logo cũ, nhưng mà shop nhớ cập nhật hình lại nhé', 'polarity': 'negative'}, {'term': 'đóng gói cẩn thận', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'negative'}, {'category': 'Service', 'polarity': 'positive'}]"
